BIB_ID,LANGUAGE,RECORD_MODIFIED
133911,eng, 06/23/2008
133912,eng, 06/23/2008
133913,eng, 06/23/2008
133915,eng, 09/11/2008
133917,eng, 06/23/2008
133918,eng, 06/23/2008
133919,eng, 06/23/2008
133920,yid, 06/23/2008
133921,eng, 06/23/2008
133922,eng, 06/23/2008
133923,eng, 06/23/2008
133924,eng, 06/23/2008
133930,eng, 06/23/2008
133932,eng, 06/23/2008
133933,eng, 06/23/2008
133934,eng, 06/23/2008
133936,eng, 06/23/2008
133937,eng, 06/23/2008
133938,eng, 06/23/2008
133940,eng, 06/23/2008
133941,eng, 06/23/2008
133942,eng, 06/23/2008
133943,eng, 06/23/2008
133944,eng, 06/23/2008
133945,eng, 08/19/2009
133946,eng, 06/23/2008
133948,eng, 06/23/2008
133951,zxx, 05/17/2010
133952,eng, 06/23/2008
133954,eng, 04/26/2010
133955,eng, 06/23/2008
133958,eng, 06/23/2008
133959,eng, 06/23/2008
133961,eng, 07/27/2011
133963,eng, 06/14/2011
133965,eng, 06/23/2008
133966,eng, 06/23/2008
133969,eng, 06/23/2008
133970,eng, 06/23/2008
133973,eng, 06/23/2008
133974,eng, 06/23/2008
133975,eng, 06/23/2008
133976,eng, 06/23/2008
133977,eng, 06/23/2008
133978,eng, 06/23/2008
133980,eng, 06/23/2008
133983,eng, 06/23/2008
133984,eng, 06/23/2008
133985,eng, 06/23/2008
133986,eng, 06/23/2008
133987,eng, 06/23/2008
133988,eng, 02/05/2009
133990,ger, 11/16/2009
133991,eng, 06/23/2008
133992,ger, 06/23/2008
133993,eng, 06/23/2008
133994,eng, 04/23/2015
133995,ger, 06/23/2008
133996,ger, 06/23/2008
133997,ger, 06/23/2008
133998,eng, 06/23/2008
133999,ger, 06/23/2008
134000,eng, 06/23/2008
134001,fre, 06/23/2008
134002,eng, 06/23/2008
134003,eng, 06/23/2008
134004,eng, 11/09/2010
134005,eng, 07/28/2011
134006,eng, 06/23/2008
134007,eng, 06/23/2008
134008,eng, 06/23/2008
134010,eng, 06/23/2008
134011,eng, 06/23/2008
134012,eng, 06/23/2008
134013,eng, 06/23/2008
134014,eng, 06/23/2008
134016,ger, 06/23/2008
134017,zxx, 06/04/2009
134018,eng, 09/11/2008
134019,eng, 07/28/2011
134020,eng, 06/23/2008
134022,eng, 06/23/2008
134023,eng, 06/23/2008
134024,eng, 06/23/2008
134026,eng, 06/23/2008
134027,eng, 06/23/2008
134028,eng, 06/23/2008
134029,eng, 06/23/2008
134030,eng, 06/23/2008
134031,eng, 06/23/2008
134033,eng, 06/23/2008
134034,eng, 05/05/2009
134035,eng, 06/14/2011
134036,eng, 06/23/2008
134037,eng, 06/23/2008
134039,eng, 06/23/2008
134041,eng, 06/23/2008
134042,yid, 06/23/2008
134044,eng, 06/23/2008
134046,eng, 06/23/2008
134047,eng, 06/23/2008
134048,eng, 06/23/2008
134051,eng, 06/23/2008
134054,eng, 06/23/2008
134055,eng, 06/23/2008
134061,eng, 06/23/2008
134062,eng, 06/23/2008
134064,eng, 06/23/2008
134065,eng, 06/23/2008
134066,eng, 06/23/2008
134067,eng, 06/23/2008
134068,eng, 07/27/2011
134069,eng, 06/23/2008
134070,eng, 06/23/2008
134071,eng, 06/23/2008
134072,eng, 06/23/2008
134073,eng, 06/23/2008
134076,eng, 06/23/2008
134077,eng, 06/23/2008
134079,eng, 06/23/2008
134080,eng, 06/23/2008
134081,eng, 06/23/2008
134083,eng, 06/23/2008
134085,eng, 06/23/2008
134087,eng, 06/23/2008
134088,eng, 06/23/2008
134089,eng, 06/23/2008
134090,eng, 06/23/2008
134091,eng, 06/23/2008
134092,eng, 06/23/2008
134093,eng, 06/23/2008
134094,eng, 06/23/2008
134095,eng, 06/23/2008
134096,eng, 06/23/2008
134097,eng, 06/23/2008
134098,eng, 03/18/2011
134099,eng, 08/11/2010
134101,eng, 06/23/2008
134102,eng, 06/23/2008
134103,eng, 06/23/2008
134108,eng, 06/23/2008
134109,eng, 06/23/2008
134110,eng, 08/05/2010
134111,eng, 06/23/2008
134112,spa, 06/23/2008
134113,eng, 06/23/2008
134115,eng, 06/23/2008
134116,eng, 06/23/2008
134117,eng, 06/23/2008
134118,eng, 06/23/2008
134124,eng, 06/23/2008
134126,gre, 06/23/2008
134128,eng, 06/23/2008
134129,eng, 06/23/2008
134130,eng, 06/23/2008
134131,eng, 06/23/2008
134132,eng, 06/23/2008
134133,eng, 06/23/2008
134134,eng, 07/27/2011
134135,eng, 06/23/2008
134136,eng, 06/23/2008
134137,eng, 06/23/2008
134141,eng, 06/23/2008
134142,eng, 06/23/2008
134143,eng, 06/23/2008
134145,eng, 06/23/2008
134148,ger, 06/23/2008
134149,eng, 06/23/2008
134150,eng, 06/23/2008
134152,eng, 06/23/2008
134153,eng, 08/15/2013
134157,eng, 06/23/2008
134158,eng, 07/27/2011
134159,eng, 06/23/2008
134160,eng, 06/23/2008
134161,eng, 06/23/2008
134162,eng, 06/23/2008
134163,eng, 06/23/2008
134164,eng, 06/23/2008
134167,ger, 06/23/2008
134168,ger, 06/23/2008
134169,ger, 06/23/2008
134171,ger, 09/17/2013
134172,ger, 09/17/2013
134173,ger, 09/17/2013
134174,ger, 06/23/2008
134175,ger, 06/23/2008
134176,yid, 06/23/2008
134177,ger, 06/23/2008
134180,ger, 11/13/2009
134181,ger, 06/23/2008
134182,ger, 06/23/2008
134183,ger, 06/23/2008
134184,eng, 06/23/2008
134185,ger, 09/18/2013
134186,eng, 07/27/2011
134187,eng, 06/23/2008
134188,eng, 06/23/2008
134189,eng, 10/29/2010
134190,eng, 06/23/2008
134191,eng, 06/23/2008
134196,eng, 06/23/2008
134197,eng, 10/22/2010
134198,eng, 06/23/2008
134199,eng, 06/23/2008
134202,eng, 10/11/2013
134203,eng, 07/27/2011
134204,fre, 06/23/2008
134206,fre, 06/23/2008
134207,ger, 08/08/2014
134208,eng, 06/23/2008
134209,fre, 06/23/2008
134210,fre, 06/23/2008
134212,fre, 06/23/2008
134213,gre, 06/23/2008
134214,fre, 06/23/2008
134215,ita, 06/23/2008
134217,cze, 06/23/2009
134218,fre, 06/23/2008
134222,fre, 06/23/2008
134223,pol, 06/23/2008
134224,eng, 07/27/2011
134225,eng, 06/23/2008
134226,eng, 06/23/2008
134228,eng, 06/23/2008
134229,eng, 06/23/2008
134230,eng, 06/23/2008
134231,ger, 06/23/2008
134232,eng, 06/23/2008
134233,eng, 06/23/2008
134235,heb, 06/23/2008
134236,eng, 06/23/2008
134237,ger, 06/23/2008
134238,ger, 06/23/2008
134239,eng, 06/23/2008
134240,ger, 06/23/2008
134241,eng, 09/11/2008
134242,eng, 06/23/2008
134243,eng, 06/23/2008
134244,ger, 06/23/2008
134245,eng, 06/23/2008
134246,eng, 06/23/2008
134247,eng, 07/27/2011
134250,eng, 07/27/2011
134252,eng, 06/23/2008
134253,eng, 06/23/2008
134254,eng, 06/23/2008
134255,eng, 06/23/2008
134256,eng, 03/31/2015
134257,eng, 06/23/2008
134258,eng, 07/29/2013
134259,eng, 06/23/2008
134260,ger, 06/23/2008
134263,eng, 06/23/2008
134264,eng, 06/23/2008
134266,eng, 06/23/2008
134268,eng, 06/23/2008
134269,eng, 06/23/2008
134270,eng, 06/23/2008
134271,eng, 06/23/2008
134272,eng, 06/23/2008
134273,eng, 06/23/2008
134275,eng, 06/23/2008
134276,eng, 06/23/2008
134277,eng, 06/23/2008
134278,eng, 06/23/2008
134279,eng, 06/23/2008
134280,eng, 06/23/2008
134281,eng, 06/23/2008
134282,eng, 06/23/2008
134285,eng, 06/23/2008
134286,eng, 06/23/2008
134287,eng, 06/23/2008
134288,eng, 06/23/2008
134289,eng, 06/23/2008
134290,eng, 06/23/2008
134293,eng, 06/23/2008
134294,eng, 06/23/2008
134295,eng, 06/23/2008
134296,ger, 07/28/2011
134297,eng, 06/23/2008
134298,eng, 05/14/2013
134299,eng, 06/23/2008
134301,eng, 06/23/2008
134302,eng, 06/23/2008
134303,eng, 06/23/2008
134304,eng, 06/23/2008
134305,eng, 06/23/2008
134306,eng, 06/23/2008
134307,eng, 06/23/2008
134308,eng, 01/30/2012
134309,eng, 10/13/2010
134310,eng, 06/23/2008
134311,eng, 06/23/2008
134312,eng, 06/23/2008
134313,eng, 06/23/2008
134314,eng, 06/23/2008
134316,eng, 06/23/2008
134317,eng, 06/23/2008
134319,eng, 06/23/2008
134320,eng, 06/23/2008
134321,eng, 06/23/2008
134322,eng, 06/23/2008
134323,eng, 06/23/2008
134324,eng, 12/10/2009
134325,eng, 06/23/2008
134328,eng, 08/27/2009
134330,eng, 06/23/2008
134331,eng, 06/23/2008
134332,fre, 06/23/2008
134333,eng, 08/05/2010
134334,eng, 08/10/2009
134336,ger, 06/23/2008
134337,eng, 06/23/2008
134341,eng, 06/23/2008
134342,eng, 06/23/2008
134343,eng, 06/23/2008
134344,eng, 06/23/2008
134345,eng, 06/23/2008
134347,eng, 06/23/2008
134349,eng, 06/23/2008
134350,eng, 05/11/2012
134351,eng, 06/23/2008
134354,eng, 06/23/2008
134355,eng, 06/23/2008
134356,eng, 06/23/2008
134357,eng, 06/23/2008
134358,eng, 06/23/2008
134359,eng, 06/23/2008
134362,spa, 06/23/2008
134363,eng, 06/23/2008
134364,eng, 06/23/2008
134365,ita, 06/23/2008
134366,ita, 06/23/2008
134367,eng, 06/23/2008
134368,spa, 06/23/2008
134369,eng, 06/23/2008
134371,eng, 06/23/2008
134372,eng, 06/23/2008
134373,eng, 05/29/2014
134374,eng, 06/23/2008
134375,ita, 06/23/2008
134376,ger, 06/23/2008
134377,eng, 06/23/2008
134378,eng, 06/23/2008
134379,eng, 06/23/2008
134380,eng, 06/23/2008
134381,eng, 06/23/2008
134383,eng, 06/23/2008
134385,eng, 06/23/2008
134386,eng, 06/23/2008
134387,eng, 06/23/2008
134388,eng, 06/23/2008
134389,eng, 06/23/2008
134390,eng, 06/23/2008
134392,eng, 06/23/2008
134393,eng, 06/23/2008
134394,eng, 12/22/2009
134395,eng, 11/17/2010
134396,eng, 06/23/2008
134399,eng, 06/23/2008
134400,eng, 06/23/2008
134401,eng, 02/25/2011
134402,eng, 06/23/2008
134403,eng, 06/23/2008
134404,eng, 11/14/2008
134405,eng, 07/16/2012
134406,eng, 03/04/2013
134407,eng, 06/23/2008
134408,eng, 07/10/2012
134409,eng, 05/12/2009
134410,eng, 06/23/2008
134411,eng, 09/17/2009
134412,eng, 05/12/2014
134413,eng, 06/23/2008
134414,eng, 12/29/2011
134415,eng, 06/23/2008
134417,eng, 02/22/2011
134418,eng, 06/23/2008
134419,eng, 06/23/2008
134420,eng, 06/23/2008
134421,eng, 06/23/2008
134422,eng, 06/23/2008
134423,ita, 06/23/2008
134425,eng, 06/23/2008
134426,eng, 06/23/2008
134427,eng, 06/23/2008
134428,eng, 06/23/2008
134429,eng, 06/23/2008
134430,eng, 06/23/2008
134431,eng, 06/23/2008
134435,eng, 06/23/2008
134436,eng, 06/23/2008
134439,eng, 06/23/2008
134440,ger, 06/23/2008
134442,eng, 06/23/2008
134443,ita, 06/23/2008
134444,hun, 06/16/2009
134445,eng, 07/27/2011
134446,eng, 11/15/2010
134447,swe, 06/23/2008
134448,eng, 06/23/2008
134450,swe, 06/23/2008
134451,eng, 06/23/2008
134452,eng, 06/23/2008
134453,eng, 06/23/2008
134454,eng, 06/23/2008
134455,eng, 06/23/2008
134456,eng, 06/23/2008
134458,eng, 06/23/2008
134459,eng, 06/23/2008
134460,eng, 06/23/2008
134461,eng, 06/23/2008
134462,eng, 11/15/2010
134463,eng, 06/23/2008
134464,eng, 06/23/2008
134465,eng, 06/23/2008
134466,eng, 06/23/2008
134467,eng, 06/23/2008
134468,eng, 06/23/2008
134469,fre, 06/23/2008
134470,eng, 06/23/2008
134476,eng, 06/23/2008
134478,eng, 06/23/2008
134480,spa, 06/23/2008
134481,eng, 06/23/2008
134482,eng, 06/23/2008
134483,nor, 06/22/2009
134484,nor, 06/22/2009
134485,nor, 06/22/2009
134486,por, 08/13/2014
134487,por, 10/31/2017
134488,eng, 06/23/2008
134491,eng, 07/27/2011
134492,fre, 06/23/2008
134496,eng, 06/23/2008
134497,ger, 06/23/2008
134498,ger, 06/23/2008
134499,ger, 11/13/2009
134500,ger, 06/23/2008
134502,fre, 06/23/2008
134503,ger, 06/23/2008
134504,ger, 06/23/2008
134505,ger, 06/23/2008
134506,fre, 06/23/2008
134507,eng, 06/23/2008
134508,ger, 06/23/2008
134509,ger, 06/23/2008
134510,ger, 06/23/2008
134511,ger, 06/23/2008
134512,ger, 06/23/2008
134514,ger, 06/23/2008
134515,ger, 11/13/2009
134516,ger, 06/23/2008
134518,eng, 06/23/2008
134519,eng, 06/23/2008
134521,eng, 07/14/2009
134522,eng, 09/10/2010
134523,eng, 12/30/2015
134524,eng, 07/27/2011
134526,eng, 05/01/2017
134527,eng, 06/23/2008
134528,eng, 06/23/2008
134529,eng, 07/27/2011
134530,eng, 06/23/2008
134531,eng, 06/23/2008
134533,eng, 07/29/2013
134535,ger, 09/17/2013
134539,eng, 06/23/2008
134540,eng, 06/23/2008
134541,eng, 06/23/2008
134544,eng, 06/23/2008
134545,eng, 06/23/2008
134546,eng, 06/23/2008
134547,eng, 06/23/2008
134548,eng, 06/23/2008
134549,eng, 06/23/2008
134550,eng, 06/23/2008
134552,eng, 06/23/2008
134553,eng, 06/23/2008
134554,eng, 06/23/2008
134555,eng, 06/23/2008
134556,eng, 06/23/2008
134557,eng, 06/23/2008
134559,eng, 08/26/2009
134560,eng, 12/15/2010
134561,eng, 06/23/2008
134562,eng, 06/23/2008
134564,eng, 06/23/2008
134565,eng, 06/23/2008
134566,eng, 06/23/2008
134567,eng, 06/23/2008
134568,eng, 06/23/2008
134569,eng, 06/23/2008
134570,eng, 06/23/2008
134571,eng, 06/23/2008
134572,eng, 06/23/2008
134573,eng, 06/23/2008
134574,eng, 10/06/2010
134575,eng, 06/09/2009
134576,eng, 02/09/2011
134577,eng, 02/04/2011
134578,eng, 06/23/2008
134579,eng, 06/22/2011
134580,eng, 06/23/2008
134581,eng, 06/23/2008
134583,eng, 06/23/2008
134584,eng, 09/17/2014
134585,eng, 12/30/2010
134586,eng, 06/23/2008
134587,eng, 06/23/2008
134588,eng, 06/23/2008
134589,eng, 03/15/2011
134590,eng, 06/23/2008
134591,eng, 03/15/2011
134593,eng, 06/23/2008
134594,eng, 06/23/2008
134595,eng, 06/23/2008
134597,eng, 06/23/2008
134598,eng, 06/23/2008
134599,eng, 06/23/2008
134600,eng, 06/23/2008
134601,eng, 06/23/2008
134603,eng, 06/23/2008
134605,eng, 06/23/2008
134607,eng, 06/23/2008
134609,eng, 06/23/2008
134611,eng, 06/23/2008
134612,eng, 06/23/2008
134613,eng, 06/23/2008
134614,eng, 06/23/2008
134615,eng, 07/27/2011
134616,eng, 06/23/2008
134617,eng, 06/23/2008
134618,eng, 06/23/2008
134619,eng, 06/23/2008
134620,eng, 06/23/2008
134621,eng, 06/23/2008
134622,eng, 10/18/2010
134623,eng, 06/23/2008
134625,eng, 06/23/2008
134626,eng, 06/23/2008
134627,eng, 07/27/2011
134628,eng, 06/23/2008
134629,eng, 06/23/2008
134631,eng, 06/23/2008
134632,eng, 07/27/2011
134633,eng, 06/23/2008
134634,eng, 03/17/2010
134635,eng, 06/23/2008
134636,eng, 06/23/2008
134637,eng, 06/23/2008
134638,eng, 06/23/2008
134639,eng, 06/28/2010
134640,eng, 06/23/2008
134641,eng, 07/27/2011
134644,eng, 06/23/2008
134645,eng, 06/23/2008
134647,ger, 04/24/2013
134648,eng, 06/23/2008
134649,gre, 06/23/2008
134650,gre, 03/30/2011
134651,eng, 01/19/2011
134653,ita, 06/23/2008
134656,eng, 07/27/2011
134657,ger, 06/23/2008
134658,eng, 06/23/2008
134659,eng, 06/23/2008
134660,eng, 07/27/2011
134662,ger, 06/23/2008
134663,eng, 06/23/2008
134665,eng, 06/23/2008
134666,eng, 06/23/2008
134667,eng, 07/09/2009
134669,eng, 06/23/2008
134670,eng, 06/23/2008
134672,eng, 06/23/2008
134675,eng, 06/23/2008
134676,eng, 06/23/2008
134677,eng, 06/23/2008
134678,eng, 06/23/2008
134679,eng, 06/23/2008
134680,eng, 06/23/2008
134681,eng, 06/23/2008
134682,eng, 06/23/2008
134684,eng, 02/25/2011
134685,eng, 06/23/2008
134688,yid, 06/23/2008
134690,eng, 06/23/2008
134691,eng, 06/23/2008
134692,eng, 06/23/2008
134693,eng, 06/23/2008
134694,eng, 06/23/2008
134695,ger, 06/23/2008
134697,yid, 06/23/2008
134700,eng, 06/23/2008
134704,eng, 06/23/2008
134705,eng, 06/23/2008
134707,eng, 06/23/2008
134710,eng, 06/23/2008
134711,ger, 06/23/2008
134712,swe, 08/13/2009
134713,eng, 06/23/2008
134714,eng, 06/23/2008
134716,yid, 11/10/2009
134718,eng, 06/23/2008
134719,eng, 06/23/2008
134720,eng, 06/23/2008
134721,eng, 06/23/2008
134722,eng, 06/23/2008
134723,eng, 06/23/2008
134724,eng, 06/23/2008
134725,eng, 06/23/2008
134726,eng, 06/23/2008
134727,eng, 06/23/2008
134728,eng, 06/23/2008
134729,eng, 06/23/2008
134730,eng, 04/20/2015
134731,eng, 06/23/2008
134732,eng, 06/23/2008
134733,eng, 06/23/2008
134734,eng, 06/23/2008
134736,eng, 06/23/2008
134737,eng, 06/23/2008
134742,eng, 06/23/2008
134743,eng, 05/13/2009
134744,eng, 06/23/2008
134745,eng, 06/23/2008
134746,eng, 06/23/2008
134747,eng, 06/23/2008
134748,eng, 06/23/2008
134750,eng, 06/23/2008
134751,eng, 06/23/2008
134753,eng, 06/23/2008
134754,eng, 06/23/2008
134755,eng, 06/23/2008
134757,eng, 06/23/2008
134758,eng, 06/23/2008
134759,N/A, 01/14/2010
134760,eng, 06/23/2008
134761,eng, 01/14/2010
134762,eng, 06/23/2008
134764,eng, 06/23/2008
134765,eng, 06/23/2008
134766,eng, 06/23/2008
134767,eng, 06/23/2008
134768,eng, 06/23/2008
134769,eng, 06/23/2008
134770,eng, 06/23/2008
134771,eng, 06/23/2008
134772,eng, 06/23/2008
134773,eng, 05/13/2009
134775,eng, 06/23/2008
134776,eng, 06/23/2008
134778,eng, 06/23/2008
134780,eng, 04/30/2015
134781,eng, 06/23/2008
134783,eng, 06/23/2008
134784,eng, 02/23/2015
134785,eng, 06/23/2008
134787,eng, 06/23/2008
134788,eng, 11/18/2009
134790,eng, 06/23/2008
134791,eng, 06/23/2008
134792,eng, 06/23/2008
134793,eng, 06/23/2008
134794,eng, 06/23/2008
134795,eng, 04/28/2014
134796,eng, 06/23/2008
134797,eng, 08/15/2013
134798,eng, 11/18/2009
134799,eng, 04/28/2014
134801,eng, 06/23/2008
134802,eng, 06/23/2008
134803,eng, 06/23/2008
134804,eng, 06/23/2008
134805,eng, 11/27/2009
134806,eng, 06/23/2008
134807,eng, 06/23/2008
134808,eng, 06/23/2008
134809,eng, 11/17/2010
134810,eng, 06/23/2008
134811,fre, 06/23/2008
134812,fre, 06/23/2008
134813,fre, 06/23/2008
134815,fre, 06/23/2008
134817,eng, 10/18/2010
134819,eng, 06/23/2008
134820,eng, 07/27/2011
134821,eng, 06/23/2008
134822,eng, 06/23/2008
134824,eng, 07/27/2011
134825,eng, 06/23/2008
134827,eng, 07/27/2011
134828,eng, 06/23/2008
134829,eng, 06/23/2008
134830,eng, 06/23/2008
134831,eng, 07/27/2011
134832,eng, 06/23/2008
134833,eng, 06/23/2008
134834,eng, 07/27/2011
134835,eng, 06/23/2008
134836,eng, 06/23/2008
134837,eng, 06/23/2008
134839,eng, 06/23/2008
134841,eng, 06/23/2008
134843,eng, 06/23/2008
134845,eng, 06/23/2008
134846,eng, 06/23/2008
134847,eng, 06/23/2008
134849,eng, 06/23/2008
134850,eng, 06/23/2008
134853,eng, 06/23/2008
134855,eng, 06/23/2008
134859,eng, 06/23/2008
134860,eng, 06/23/2008
134861,eng, 06/23/2008
134864,dut, 06/23/2008
134865,eng, 06/23/2008
134866,eng, 07/27/2011
134868,eng, 06/23/2008
134869,eng, 06/23/2008
134872,eng, 06/23/2008
134873,fre, 06/23/2008
134874,ger, 06/23/2008
134875,eng, 06/23/2008
134876,eng, 06/23/2008
134877,eng, 06/23/2008
134878,eng, 06/23/2008
134879,eng, 06/23/2008
134881,eng, 06/23/2008
134883,eng, 06/23/2008
134884,eng, 06/23/2008
134886,eng, 07/27/2011
134889,eng, 06/23/2008
134890,ger, 06/23/2008
134891,ger, 06/23/2008
134893,N/A, 05/11/2010
134894,eng, 06/23/2008
134895,eng, 07/27/2011
134896,eng, 06/23/2008
134897,eng, 06/23/2008
134898,eng, 06/23/2008
134899,eng, 06/23/2008
134901,eng, 06/23/2008
134902,eng, 07/27/2011
134903,eng, 07/27/2011
134904,eng, 06/23/2008
134905,eng, 06/23/2008
134906,eng, 06/23/2008
134907,spa, 06/23/2008
134908,ger, 06/23/2008
134909,eng, 06/23/2008
134910,eng, 07/27/2011
134911,eng, 06/23/2008
134912,spa, 06/23/2008
134914,eng, 06/23/2008
134916,spa, 06/23/2008
134918,fre, 06/23/2008
134919,eng, 06/23/2008
134920,fre, 06/23/2008
134921,eng, 06/23/2008
134922,eng, 06/23/2008
134923,eng, 06/23/2008
134924,eng, 06/23/2008
134925,eng, 08/07/2012
134926,ger, 09/18/2013
134927,eng, 06/23/2008
134928,ger, 09/18/2013
134929,zxx, 05/12/2010
134930,ger, 06/23/2008
134932,eng, 06/23/2008
134933,fre, 06/23/2008
134934,eng, 06/23/2008
134935,eng, 06/23/2008
134936,eng, 06/23/2008
134937,eng, 06/23/2008
134938,eng, 06/23/2008
134939,ger, 06/23/2008
134941,lat, 06/23/2008
134942,eng, 06/23/2008
134943,eng, 06/23/2008
134944,eng, 06/23/2008
134946,eng, 06/23/2008
134947,eng, 06/23/2008
134948,yid, 06/23/2008
134949,eng, 06/23/2008
134950,eng, 06/23/2008
134951,ger, 06/23/2008
134952,ger, 06/23/2008
134954,ger, 06/23/2008
134959,eng, 06/23/2008
134960,eng, 06/23/2008
134961,eng, 06/23/2008
134962,eng, 06/23/2008
134963,fre, 08/08/2014
134964,eng, 06/23/2008
134965,eng, 06/23/2008
134967,eng, 07/28/2011
134968,eng, 06/23/2008
134969,eng, 06/23/2008
134970,eng, 06/23/2008
134971,eng, 07/27/2011
134972,ger, 06/23/2008
134975,eng, 06/23/2008
134976,eng, 06/23/2008
134978,ger, 06/23/2008
134979,ger, 06/23/2008
134982,eng, 06/23/2008
134984,eng, 06/23/2008
134985,eng, 06/23/2008
134986,eng, 06/23/2008
134989,eng, 07/27/2011
134991,eng, 06/23/2008
134992,N/A, 06/23/2008
134993,fre, 06/23/2008
134994,eng, 07/01/2008
134995,ger, 06/23/2008
134996,lat, 08/13/2013
134998,eng, 06/23/2008
134999,eng, 06/23/2008
135000,eng, 09/27/2010
135001,eng, 06/23/2008
135002,eng, 06/23/2008
135003,eng, 06/23/2008
135004,eng, 06/23/2008
135005,eng, 06/23/2008
135006,eng, 07/27/2011
135007,eng, 06/23/2008
135011,eng, 06/23/2008
135012,eng, 06/23/2008
135013,eng, 06/23/2008
135014,eng, 06/23/2008
135015,eng, 06/23/2008
135016,eng, 06/23/2008
135017,eng, 06/23/2008
135018,eng, 06/23/2008
135019,eng, 06/23/2008
135020,eng, 06/23/2008
135021,eng, 06/23/2008
135022,fre, 06/23/2008
135023,eng, 06/23/2008
135025,spa, 06/23/2008
135026,eng, 06/23/2008
135027,yid, 06/23/2008
135028,ger, 06/23/2008
135029,eng, 07/28/2011
135030,eng, 07/27/2011
135031,eng, 06/23/2008
135033,zxx, 09/08/2014
135034,fre, 06/23/2008
135035,eng, 06/23/2008
135038,eng, 08/04/2014
135039,eng, 06/23/2008
135040,zxx, 08/23/2013
135041,eng, 06/23/2008
135043,eng, 06/23/2008
135044,eng, 06/23/2008
135045,eng, 07/27/2011
135046,eng, 06/23/2008
135048,zxx, 05/13/2010
135049,ger, 06/23/2008
135050,eng, 09/21/2010
135051,eng, 06/23/2008
135052,eng, 10/22/2009
135053,fre, 06/23/2008
135054,yid, 06/23/2008
135055,eng, 06/23/2008
135056,N/A, 07/01/2008
135057,eng, 06/23/2008
135058,eng, 07/27/2011
135059,heb, 06/23/2008
135060,eng, 06/23/2008
135061,eng, 06/23/2008
135062,eng, 06/23/2008
135064,eng, 06/23/2008
135065,eng, 06/23/2008
